Mo_Mo_Mo_Zr_Zr_Zr_Zr_Zr_Zr_Zr_Zr_Zr_Zr_Zr_Zr_Mo_Mo_Mo : -312.34217000000007
Mo_Mo_Mo_Zr_Zr_Zr_Zr_Zr_Zr_Mo_Mo_Mo_Zr_Zr_Zr_Zr_Zr_Zr : -312.33002000000005
Zr_Zr_Zr_Mo_Mo_Mo_Zr_Zr_Zr_Zr_Zr_Zr_Mo_Mo_Mo_Zr_Zr_Zr : -312.33002000000005
