Zr_Zr_Zr_Mo_Mo_Mo_Mo_Mo_Mo_Zr_Zr_Zr_Mo_Mo_Mo_Mo_Zr_Zr : -315.769393333
Mo_Mo_Mo_Zr_Zr_Zr_Zr_Zr_Mo_Mo_Mo_Mo_Zr_Zr_Zr_Mo_Mo_Mo : -315.755263333
Zr_Mo_Zr_Mo_Mo_Mo_Zr_Zr_Zr_Mo_Mo_Mo_Mo_Mo_Mo_Zr_Zr_Zr : -315.755263333
Zr_Zr_Zr_Zr_Mo_Zr_Mo_Mo_Mo_Zr_Zr_Zr_Mo_Mo_Mo_Mo_Mo_Mo : -315.755263333
